b'female',22,27,b'0',8,7,6,7,7,5,15,15,25,20,15,10,6,6,5,7,7,5,7,8,5,9,5,0.08,3,2,5,7,b'0'
b'female',22,28,b'0',9,7,9,9,9,10,15,15,25,20,15,10,6,6,5,7,7,6,6,8,8,8,6,-0.34,3,2,6,6,b'1'
b'female',22,24,b'0',7,6,8,6,8,7,15,15,25,20,15,10,6,6,5,7,7,8,6,7,7,8,6,-0.16,3,2,7,5,b'0'
b'female',25,27,b'1',8,7,6,6,6,5,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,5,8,7,4,7,5,-0.03,10,,4,5,b'0'
b'female',25,22,b'1',8,8,10,7,6,5,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,8,7,7,9,6,7,-0.11,10,,8,7,b'1'
b'female',25,22,b'0',10,10,10,10,10,10,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,5,8,8,6,7,7,0.42,10,,5,5,b'1'
b'female',25,23,b'1',8,8,8,8,8,7,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,8,6,5,6,6,5,-0.4,10,,5,6,b'1'
b'female',25,24,b'0',9,9,8,9,,7,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,6,8,8,5,6,7,-0.23,10,,6,5,b'1'
b'female',25,25,b'1',8,7,7,7,8,7,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,6,8,8,5,6,7,0.28,10,,6,5,b'1'
b'female',25,30,b'1',6,4,7,5,6,4,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,6,7,8,5,7,7,0.05,10,,6,6,b'0'
b'female',25,27,b'1',9,8,8,8,7,5,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,5,6,7,4,5,6,0.17,10,,5,4,b'1'
b'female',25,28,b'1',8,7,8,10,8,10,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,8,8,5,9,8,9,-0.47,10,,7,10,b'1'
b'female',25,24,b'1',8,10,9,9,8,8,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,7,6,8,7,9,8,-0.21,10,,8,7,b'1'
b'female',26,27,b'0',6,8,7,8,7,5,20,10,20,30,10,10,7,6,10,7,7,8,10,9,8,7,6,0.19,15,1,5,5,b'0'
b'female',26,22,b'0',8,8,10,7,6,5,20,10,20,30,10,10,7,6,10,7,7,10,10,10,10,10,10,0.03,15,1,10,5,b'1'
b'female',26,22,b'0',10,10,10,10,10,10,20,10,20,30,10,10,7,6,10,7,7,5,10,10,6,6,6,0.68,15,1,8,5,b'1'
b'female',26,23,b'0',7,8,7,8,8,7,20,10,20,30,10,10,7,6,10,7,7,10,9,8,8,7,7,-0.26,15,1,7,5,b'1'
b'female',26,24,b'0',7,9,8,9,7,7,20,10,20,30,10,10,7,6,10,7,7,5,10,8,8,5,5,-0.01,15,1,5,5,b'1'
b'female',26,25,b'0',6,6,7,8,7,7,20,10,20,30,10,10,7,6,10,7,7,8,9,9,7,6,5,0.42,15,1,6,5,b'1'
b'female',26,30,b'0',8,6,7,8,6,5,20,10,20,30,10,10,7,6,10,7,7,6,8,9,6,6,6,0.21,15,1,7,5,b'1'
b'female',26,27,b'0',7,7,7,7,6,5,20,10,20,30,10,10,7,6,10,7,7,6,7,8,7,9,6,0.1,15,1,7,5,b'0'
b'female',26,28,b'0',6,6,6,7,6,6,20,10,20,30,10,10,7,6,10,7,7,8,5,5,6,5,5,-0.35,15,1,7,6,b'1'
b'female',26,24,b'0',5,6,6,6,6,6,20,10,20,30,10,10,7,6,10,7,7,7,8,7,8,7,8,-0.23,15,1,8,5,b'0'
b'female',26,27,b'1',7,8,7,8,6,5,15,15,15,40,10,5,6,8,10,6,9,6,10,10,6,6,,0.3,10,,6,3,b'0'
b'female',26,22,b'0',10,10,10,10,10,10,15,15,15,40,10,5,6,8,10,6,9,6,10,10,10,6,,-0.15,10,,7,6,b'1'
b'female',26,24,b'0',6,9,9,7,8,,15,15,15,40,10,5,6,8,10,6,9,5,7,7,7,7,,0.24,10,,6,1,b'0'
b'female',26,25,b'1',,8,7,7,7,7,15,15,15,40,10,5,6,8,10,6,9,5,10,6,4,6,,0.15,10,,6,1,b'0'
b'female',26,30,b'1',7,7,4,3,4,4,15,15,15,40,10,5,6,8,10,6,9,5,10,8,6,9,,0.41,10,,7,1,b'0'
b'female',26,27,b'1',6,6,6,6,6,5,15,15,15,40,10,5,6,8,10,6,9,5,6,6,4,5,,0.07,10,,5,5,b'0'
b'female',26,28,b'1',7,7,7,7,6,6,15,15,15,40,10,5,6,8,10,6,9,9,9,9,9,9,9,0.49,10,,9,9,b'1'
b'female',26,24,b'1',6,6,6,6,6,6,15,15,15,40,10,5,6,8,10,6,9,9,9,8,10,8,8,0.08,10,,9,10,b'0'
b'male',27,21,b'0',6,9,7,7,6,5,35,20,20,20,0,5,8,9,7,8,5,6,8,8,8,8,6,0.14,3,0,7,4,b'0'
b'male',27,24,b'1',5,7,8,4,6,3,35,20,20,20,0,5,8,9,7,8,5,8,7,6,9,7,4,0.29,3,0,7,2,b'0'
b'male',27,23,b'1',4,10,8,5,8,7,35,20,20,20,0,5,8,9,7,8,5,6,7,8,7,7,5,-0.18,3,0,6,3,b'0'
b'male',27,21,b'1',5,8,8,2,2,2,35,20,20,20,0,5,8,9,7,8,5,6,8,8,8,7,6,-0.43,3,0,6,5,b'0'
b'male',27,23,b'0',6,9,7,6,7,6,35,20,20,20,0,5,8,9,7,8,5,7,9,8,9,8,4,0.33,3,0,7,4,b'0'
b'male',27,22,b'0',4,8,8,5,7,4,35,20,20,20,0,5,8,9,7,8,5,7,8,8,8,7,7,0.19,3,0,7,4,b'0'
b'male',27,25,b'1',5,8,7,4,7,5,35,20,20,20,0,5,8,9,7,8,5,8,7,6,6,6,5,-0.03,3,0,7,4,b'0'
b'male',27,26,b'0',8,10,9,8,7,6,35,20,20,20,0,5,8,9,7,8,5,6,8,7,8,7,5,0.19,3,0,6,4,b'0'
b'male',27,26,b'1',6,10,10,6,6,,35,20,20,20,0,5,8,9,7,8,5,7,8,7,8,6,5,0.3,3,0,6,3,b'0'
b'male',22,21,b'0',7,8,7,8,5,6,60,0,0,40,0,0,9,9,9,10,9,7,8,10,7,7,5,0.54,20,3,8,4,b'0'
b'male',22,24,b'1',8,5,6,6,9,6,60,0,0,40,0,0,9,9,9,10,9,7,6,10,6,6,5,0.18,20,3,8,4,b'0'
b'male',22,25,b'1',9,7,9,8,9,7,60,0,0,40,0,0,9,9,9,10,9,6,7,10,6,6,5,-0.14,20,3,7,3,b'0'
b'male',22,23,b'0',6,9,9,6,8,2,60,0,0,40,0,0,9,9,9,10,9,6,8,10,6,7,6,0.37,20,3,7,4,b'0'
b'male',22,25,b'1',8,7,7,9,6,7,60,0,0,40,0,0,9,9,9,10,9,8,8,10,7,6,5,-0.11,20,3,9,4,b'1'
b'male',22,26,b'0',10,10,10,10,10,10,60,0,0,40,0,0,9,9,9,10,9,8,8,10,7,6,5,0.03,20,3,8,4,b'1'
b'male',22,26,b'1',1,1,1,1,1,,60,0,0,40,0,0,9,9,9,10,9,1,1,1,1,1,1,0.65,20,3,1,1,b'0'
b'male',22,24,b'0',5,8,9,6,3,4,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,0.1,4,,10,10,b'0'
b'male',22,25,b'0',7,9,9,7,9,7,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,0.09,4,,10,10,b'0'
b'male',22,25,b'0',5,8,8,6,7,7,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,0.42,4,,10,10,b'1'
b'male',22,26,b'0',5,10,10,6,6,6,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,0.68,4,,10,10,b'1'
b'male',22,26,b'0',6,10,10,10,6,,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,-0.15,4,,10,10,b'1'
b'male',23,21,b'0',7,6,8,7,6,8,30,5,15,40,5,5,9,9,9,9,9,7,8,9,8,9,8,0.61,15,,7,7,b'1'
b'male',23,24,b'1',7,9,7,6,5,7,30,5,15,40,5,5,9,9,9,9,9,9,9,9,9,9,9,-0.21,15,,9,7,b'1'
b'male',23,25,b'1',9,7,9,7,9,7,30,5,15,40,5,5,9,9,9,9,9,7,9,8,8,8,8,-0.04,15,,7,7,b'0'
b'male',23,23,b'0',8,6,7,8,2,8,30,5,15,40,5,5,9,9,9,9,9,6,8,8,7,9,8,0.12,15,,7,7,b'1'
b'male',23,25,b'1',8,6,5,6,6,5,30,5,15,40,5,5,9,9,9,9,9,8,8,8,8,8,7,-0.4,15,,8,7,b'1'
b'male',23,26,b'0',10,9,8,8,7,7,30,5,15,40,5,5,9,9,9,9,9,7,8,7,8,8,7,-0.26,15,,7,7,b'1'
b'male',24,21,b'0',5,6,7,7,6,6,30,10,20,10,10,20,7,7,7,9,9,8,7,9,6,9,7,0.21,9,,8,6,b'1'
b'male',24,25,b'0',9,10,10,10,10,10,30,10,20,10,10,20,7,7,7,9,9,6,10,8,6,,,-0.14,9,,6,1,b'0'
b'male',24,23,b'0',6,9,8,9,8,9,30,10,20,10,10,20,7,7,7,9,9,8,8,9,8,8,9,0.21,9,,9,7,b'0'
b'male',24,21,b'0',6,7,7,5,4,8,30,10,20,10,10,20,7,7,7,9,9,5,9,9,7,9,5,-0.16,9,,5,7,b'0'
b'male',24,22,b'0',4,7,7,4,8,5,30,10,20,10,10,20,7,7,7,9,9,8,7,9,6,9,5,-0.27,9,,8,4,b'0'
b'male',24,25,b'0',6,8,8,5,6,7,30,10,20,10,10,20,7,7,7,9,9,9,9,8,9,,7,-0.23,9,,9,7,b'1'
b'male',24,26,b'0',5,10,8,8,5,5,30,10,20,10,10,20,7,7,7,9,9,7,9,8,9,7,7,-0.01,9,,7,8,b'1'
b'male',24,26,b'0',5,7,7,7,7,,30,10,20,10,10,20,7,7,7,9,9,6,9,9,7,8,,0.24,9,,6,6,b'0'
b'male',25,21,b'0',4,9,7,4,6,4,50,0,30,10,0,10,6,6,8,8,6,7,7,8,8,7,7,0.25,10,3,7,6,b'0'
b'male',25,24,b'1',8,7,8,3,6,2,50,0,30,10,0,10,6,6,8,8,6,7,8,7,5,7,7,0.73,10,3,7,5,b'0'
b'male',25,25,b'1',8,10,10,7,9,9,50,0,30,10,0,10,6,6,8,8,6,7,6,6,6,6,6,-0.3,10,3,6,7,b'0'
b'male',25,23,b'1',5,10,8,4,8,2,50,0,30,10,0,10,6,6,8,8,6,6,6,7,7,8,7,0.37,10,3,6,6,b'0'
b'male',25,21,b'1',5,6,7,5,7,8,50,0,30,10,0,10,6,6,8,8,6,5,8,7,7,7,7,0.06,10,3,6,7,b'0'
b'male',25,23,b'0',3,7,6,1,1,1,50,0,30,10,0,10,6,6,8,8,6,6,6,8,8,8,7,0.19,10,3,6,6,b'0'
b'male',25,22,b'0',4,8,7,4,5,4,50,0,30,10,0,10,6,6,8,8,6,8,8,8,6,6,6,0.59,10,3,7,7,b'0'
b'male',25,25,b'1',6,8,8,5,6,7,50,0,30,10,0,10,6,6,8,8,6,8,7,7,7,8,7,0.28,10,3,7,6,b'1'
b'male',25,26,b'0',8,9,9,7,6,5,50,0,30,10,0,10,6,6,8,8,6,6,6,7,8,7,7,0.42,10,3,6,5,b'1'
b'male',25,26,b'1',5,10,6,4,6,,50,0,30,10,0,10,6,6,8,8,6,,8,7,7,7,7,0.15,10,3,6,6,b'0'
b'male',30,21,b'0',7,6,7,4,6,7,35,15,25,10,5,10,7,7,6,8,4,3,6,7,5,8,7,0.34,2,1,2,1,b'0'
b'male',30,24,b'1',7,5,9,6,7,9,35,15,25,10,5,10,7,7,6,8,4,5,3,4,3,5,3,0.6,2,1,4,3,b'0'
b'male',30,25,b'1',8,9,10,7,7,9,35,15,25,10,5,10,7,7,6,8,4,6,3,5,4,5,4,-0.26,2,1,2,2,b'0'
b'male',30,23,b'1',7,10,10,7,10,5,35,15,25,10,5,10,7,7,6,8,4,7,6,3,5,6,5,0.35,2,1,6,4,b'0'
b'male',30,21,b'1',6,6,8,5,5,6,35,15,25,10,5,10,7,7,6,8,4,2,3,4,4,5,3,-0.05,2,1,3,3,b'0'
b'male',30,23,b'0',8,8,8,8,3,4,35,15,25,10,5,10,7,7,6,8,4,5,6,8,4,5,4,0.47,2,1,3,3,b'0'
b'male',30,22,b'0',7,7,8,7,7,7,35,15,25,10,5,10,7,7,6,8,4,7,6,5,4,4,3,0.31,2,1,5,4,b'0'
b'male',30,25,b'1',6,7,8,5,7,7,35,15,25,10,5,10,7,7,6,8,4,6,4,7,5,6,4,0.05,2,1,4,4,b'0'
b'male',30,26,b'0',6,8,9,6,6,6,35,15,25,10,5,10,7,7,6,8,4,8,6,7,8,6,5,0.21,2,1,8,4,b'1'
b'male',30,26,b'1',5,10,8,6,9,,35,15,25,10,5,10,7,7,6,8,4,7,7,4,3,4,4,0.41,2,1,3,6,b'0'
b'male',27,21,b'0',4,9,7,6,5,6,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,5,6,8,6,0.5,2,2,7,5,b'0'
b'male',27,24,b'1',5,8,7,5,9,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,7,7,7,7,7,5,0.07,2,2,7,6,b'0'
b'male',27,25,b'1',7,9,9,8,9,7,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,4,5,6,4,6,4,0.29,2,2,5,1,b'0'
b'male',27,23,b'1',5,9,9,5,9,7,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,8,6,6,5,0.15,2,2,7,7,b'0'
b'male',27,21,b'1',5,5,7,6,7,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,5,6,5,5,5,0.07,2,2,6,5,b'0'
b'male',27,23,b'0',4,8,9,2,8,3,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,8,7,8,5,0.03,2,2,7,6,b'0'
b'male',27,22,b'0',5,7,8,5,9,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,8,7,6,7,7,5,0.08,2,2,7,5,b'0'
b'male',27,25,b'1',5,6,7,4,5,6,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,9,8,8,8,7,5,0.17,2,2,7,5,b'1'
b'male',27,26,b'0',6,7,8,7,9,6,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,7,7,7,7,6,5,0.1,2,2,7,5,b'0'
b'male',27,26,b'1',5,6,6,4,5,,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,6,6,6,6,5,0.07,2,2,7,6,b'0'
b'male',28,21,b'0',7,6,8,9,8,8,50,0,25,10,0,15,10,6,10,10,10,7,7,8,8,8,9,0.28,20,,6.5,8,b'1'
b'male',28,24,b'1',7,6,8,9,4,5,50,0,25,10,0,15,10,6,10,10,10,8,6,9,9,8,7,0.11,20,,8,8,b'1'
b'male',28,25,b'1',9,9,9,9,9,9,50,0,25,10,0,15,10,6,10,10,10,7,7,6,8,7,7,-0.15,20,,7,7,b'0'
b'male',28,23,b'1',9,8,10,10,7,8,50,0,25,10,0,15,10,6,10,10,10,7,7,7,10,9,10,-0.47,20,,8,8,b'1'
b'male',28,21,b'1',7,5,7,8,7,9,50,0,25,10,0,15,10,6,10,10,10,5,9,9,9,9,6,-0.13,20,,7,7,b'1'
b'male',28,23,b'0',7,6,8,8,6,9,50,0,25,10,0,15,10,6,10,10,10,6,7,7,6,6,6,0.46,20,,6,6,b'1'
b'male',28,22,b'0',6,6,8,8,8,6,50,0,25,10,0,15,10,6,10,10,10,9,7,9,9,9,10,-0.34,20,,9,9,b'1'
b'male',28,25,b'1',8,8,5,9,8,9,50,0,25,10,0,15,10,6,10,10,10,8,7,8,10,8,10,-0.47,20,,8,8,b'1'
b'male',28,26,b'0',8,5,5,6,5,5,50,0,25,10,0,15,10,6,10,10,10,6,6,6,7,6,6,-0.35,20,,6,6,b'1'
b'male',28,26,b'1',9,9,9,9,9,9,50,0,25,10,0,15,10,6,10,10,10,7,7,7,7,6,6,0.49,20,,7,8,b'1'
b'male',24,21,b'0',5,6,6,8,10,8,100,0,0,0,0,0,7,7,10,10,10,6,6,6,6,6,6,-0.36,19,1,6,6,b'0'
b'male',24,24,b'1',6,7,8,7,9,8,100,0,0,0,0,0,7,7,10,10,10,6,5,7,7,9,7,0.39,19,1,6,9,b'0'
b'male',24,25,b'1',8,7,9,7,9,7,100,0,0,0,0,0,7,7,10,10,10,5,6,8,5,8,6,-0.47,19,1,5,5,b'0'
b'male',24,23,b'1',8,9,10,10,8,8,100,0,0,0,0,0,7,7,10,10,10,7,8,8,7,8,7,-0.19,19,1,7,7,b'0'
b'male',24,21,b'1',9,6,7,9,6,5,100,0,0,0,0,0,7,7,10,10,10,3,10,7,7,10,5,-0.06,19,1,4,10,b'0'
b'male',24,23,b'0',8,9,9,9,10,7,100,0,0,0,0,0,7,7,10,10,10,7,10,10,6,10,7,0.43,19,1,6,7,b'0'
b'male',24,22,b'0',8,6,7,7,8,6,100,0,0,0,0,0,7,7,10,10,10,7,6,8,6,8,7,-0.16,19,1,7,7,b'0'
b'male',24,25,b'1',7,6,8,7,9,8,100,0,0,0,0,0,7,7,10,10,10,8,10,9,9,8,8,-0.21,19,1,8,8,b'1'
b'male',24,26,b'0',7,8,7,8,7,8,100,0,0,0,0,0,7,7,10,10,10,5,6,6,6,6,6,-0.23,19,1,6,6,b'0'
b'male',24,26,b'1',9,9,8,10,8,8,100,0,0,0,0,0,7,7,10,10,10,6,6,6,6,6,6,0.08,19,1,7,7,b'0'
b'female',21,30,b'1',5,5,5,5,5,,12,18,20,16,16,18,5,9,7,9,10,5,8,7,5,9,5,-0.3,0,0,7,2,b'0'
b'female',21,24,b'0',4,5,6,4,6,2,12,18,20,16,16,18,5,9,7,9,10,5,8,8,4,9,3,0.43,0,0,6,1,b'0'
b'female',21,24,b'0',6,7,8,6,7,7,12,18,20,16,16,18,5,9,7,9,10,7,7,8,5,7,2,-0.4,0,0,6,1,b'0'
b'female',21,28,b'0',7,8,8,7,9,6,12,18,20,16,16,18,5,9,7,9,10,6,8,8,6,8,4,0.01,0,0,5,2,b'0'
b'female',21,26,b'0',6,7,10,8,9,8,12,18,20,16,16,18,5,9,7,9,10,6,8,8,6,8,5,0.22,0,0,8,2,b'0'
b'female',21,30,b'0',9,5,6,5,5,7,12,18,20,16,16,18,5,9,7,9,10,4,7,7,4,7,3,-0.06,0,0,5,1,b'0'
b'female',21,22,b'0',3,8,5,5,8,3,12,18,20,16,16,18,5,9,7,9,10,7,7,7,5,6,3,-0.08,0,0,6,1,b'0'
b'female',21,25,b'1',6,7,8,4,6,4,12,18,20,16,16,18,5,9,7,9,10,9,9,10,9,9,8,0.28,0,0,9,5,b'0'
b'female',21,27,b'0',5,8,8,,,,12,18,20,16,16,18,5,9,7,9,10,5,7,7,7,7,6,0.27,0,0,6,1,b'0'
b'female',21,23,b'0',2,8,8,3,2,2,12,18,20,16,16,18,5,9,7,9,10,7,4,6,4,4,2,0.44,0,0,2,1,b'0'
b'female',21,21,b'0',6,6,8,6,7,6,12,18,20,16,16,18,5,9,7,9,10,5,8,8,5,8,2,0.62,0,0,6,1,b'0'
b'female',21,28,b'0',6,8,8,7,7,6,12,18,20,16,16,18,5,9,7,9,10,6,8,7,7,7,2,-0.08,0,0,6,1,b'0'
b'female',21,28,b'0',5,7,7,7,7,5,12,18,20,16,16,18,5,9,7,9,10,6,8,7,6,8,2,-0.2,0,0,6,1,b'0'
b'female',21,23,b'0',5,8,10,7,9,5,12,18,20,16,16,18,5,9,7,9,10,5,9,9,8,9,5,0.39,0,0,8,3,b'0'
b'female',27,25,b'0',4,10,8,8,6,4,20,20,20,10,10,20,7,8,7,8,7,5,7,7,6,7,5,0.29,2,2,6,4,b'0'
b'female',27,30,b'0',5,5,5,5,5,,20,20,20,10,10,20,7,8,7,8,7,4,7,6,6,7,2,-0.23,2,2,3,3,b'0'
